document_id,company_id,ticker,company_name,filing_id,accession_number,filing_date,report_date,form_type,source_url,raw_html_path,canonical_text_path,corpus_views
000003408823000048,0000034088,XOM,EXXON MOBIL CORP,000003408823000048,0000034088-23-000048,2023-08-01,2023-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408823000048/xom-20230630.htm,source_data/SEC/raw_html/000003408823000048.html,source_data/SEC/filing/000003408823000048.txt,filing|filing_metrics|company
000003408823000056,0000034088,XOM,EXXON MOBIL CORP,000003408823000056,0000034088-23-000056,2023-10-31,2023-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408823000056/xom-20230930.htm,source_data/SEC/raw_html/000003408823000056.html,source_data/SEC/filing/000003408823000056.txt,filing|filing_metrics|company
000003408824000018,0000034088,XOM,EXXON MOBIL CORP,000003408824000018,0000034088-24-000018,2024-02-28,2023-12-31,10-K,https://www.sec.gov/Archives/edgar/data/34088/000003408824000018/xom-20231231.htm,source_data/SEC/raw_html/000003408824000018.html,source_data/SEC/filing/000003408824000018.txt,filing|filing_metrics|company
000003408824000029,0000034088,XOM,EXXON MOBIL CORP,000003408824000029,0000034088-24-000029,2024-04-29,2024-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408824000029/xom-20240331.htm,source_data/SEC/raw_html/000003408824000029.html,source_data/SEC/filing/000003408824000029.txt,filing|filing_metrics|company
000003408824000050,0000034088,XOM,EXXON MOBIL CORP,000003408824000050,0000034088-24-000050,2024-08-05,2024-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408824000050/xom-20240630.htm,source_data/SEC/raw_html/000003408824000050.html,source_data/SEC/filing/000003408824000050.txt,filing|filing_metrics|company
000003408824000068,0000034088,XOM,EXXON MOBIL CORP,000003408824000068,0000034088-24-000068,2024-11-04,2024-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408824000068/xom-20240930.htm,source_data/SEC/raw_html/000003408824000068.html,source_data/SEC/filing/000003408824000068.txt,filing|filing_metrics|company
000003408825000010,0000034088,XOM,EXXON MOBIL CORP,000003408825000010,0000034088-25-000010,2025-02-19,2024-12-31,10-K,https://www.sec.gov/Archives/edgar/data/34088/000003408825000010/xom-20241231.htm,source_data/SEC/raw_html/000003408825000010.html,source_data/SEC/filing/000003408825000010.txt,filing|filing_metrics|company
000003408825000024,0000034088,XOM,EXXON MOBIL CORP,000003408825000024,0000034088-25-000024,2025-05-05,2025-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408825000024/xom-20250331.htm,source_data/SEC/raw_html/000003408825000024.html,source_data/SEC/filing/000003408825000024.txt,filing|filing_metrics|company
000003408825000042,0000034088,XOM,EXXON MOBIL CORP,000003408825000042,0000034088-25-000042,2025-08-04,2025-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408825000042/xom-20250630.htm,source_data/SEC/raw_html/000003408825000042.html,source_data/SEC/filing/000003408825000042.txt,filing|filing_metrics|company
000003408825000061,0000034088,XOM,EXXON MOBIL CORP,000003408825000061,0000034088-25-000061,2025-11-03,2025-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/34088/000003408825000061/xom-20250930.htm,source_data/SEC/raw_html/000003408825000061.html,source_data/SEC/filing/000003408825000061.txt,filing|filing_metrics|company
000020040622000022,0000200406,JNJ,JOHNSON & JOHNSON,000020040622000022,0000200406-22-000022,2022-02-17,2022-01-02,10-K,https://www.sec.gov/Archives/edgar/data/200406/000020040622000022/jnj-20220102.htm,source_data/SEC/raw_html/000020040622000022.html,source_data/SEC/filing/000020040622000022.txt,filing|filing_metrics|company
000020040622000048,0000200406,JNJ,JOHNSON & JOHNSON,000020040622000048,0000200406-22-000048,2022-04-29,2022-04-03,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040622000048/jnj-20220403.htm,source_data/SEC/raw_html/000020040622000048.html,source_data/SEC/filing/000020040622000048.txt,filing|filing_metrics|company
000020040622000071,0000200406,JNJ,JOHNSON & JOHNSON,000020040622000071,0000200406-22-000071,2022-07-29,2022-07-03,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040622000071/jnj-20220703.htm,source_data/SEC/raw_html/000020040622000071.html,source_data/SEC/filing/000020040622000071.txt,filing|filing_metrics|company
000020040622000086,0000200406,JNJ,JOHNSON & JOHNSON,000020040622000086,0000200406-22-000086,2022-10-27,2022-10-02,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040622000086/jnj-20221002.htm,source_data/SEC/raw_html/000020040622000086.html,source_data/SEC/filing/000020040622000086.txt,filing|filing_metrics|company
000020040623000016,0000200406,JNJ,JOHNSON & JOHNSON,000020040623000016,0000200406-23-000016,2023-02-16,2023-01-01,10-K,https://www.sec.gov/Archives/edgar/data/200406/000020040623000016/jnj-20230101.htm,source_data/SEC/raw_html/000020040623000016.html,source_data/SEC/filing/000020040623000016.txt,filing|filing_metrics|company
000020040623000056,0000200406,JNJ,JOHNSON & JOHNSON,000020040623000056,0000200406-23-000056,2023-04-28,2023-04-02,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040623000056/jnj-20230402.htm,source_data/SEC/raw_html/000020040623000056.html,source_data/SEC/filing/000020040623000056.txt,filing|filing_metrics|company
000020040623000082,0000200406,JNJ,JOHNSON & JOHNSON,000020040623000082,0000200406-23-000082,2023-07-31,2023-07-02,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040623000082/jnj-20230702.htm,source_data/SEC/raw_html/000020040623000082.html,source_data/SEC/filing/000020040623000082.txt,filing|filing_metrics|company
000020040623000102,0000200406,JNJ,JOHNSON & JOHNSON,000020040623000102,0000200406-23-000102,2023-10-27,2023-10-01,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040623000102/jnj-20231001.htm,source_data/SEC/raw_html/000020040623000102.html,source_data/SEC/filing/000020040623000102.txt,filing|filing_metrics|company
000020040624000013,0000200406,JNJ,JOHNSON & JOHNSON,000020040624000013,0000200406-24-000013,2024-02-16,2023-12-31,10-K,https://www.sec.gov/Archives/edgar/data/200406/000020040624000013/jnj-20231231.htm,source_data/SEC/raw_html/000020040624000013.html,source_data/SEC/filing/000020040624000013.txt,filing|filing_metrics|company
000020040624000049,0000200406,JNJ,JOHNSON & JOHNSON,000020040624000049,0000200406-24-000049,2024-05-01,2024-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040624000049/jnj-20240331.htm,source_data/SEC/raw_html/000020040624000049.html,source_data/SEC/filing/000020040624000049.txt,filing|filing_metrics|company
000020040624000075,0000200406,JNJ,JOHNSON & JOHNSON,000020040624000075,0000200406-24-000075,2024-07-25,2024-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040624000075/jnj-20240630.htm,source_data/SEC/raw_html/000020040624000075.html,source_data/SEC/filing/000020040624000075.txt,filing|filing_metrics|company
000020040624000096,0000200406,JNJ,JOHNSON & JOHNSON,000020040624000096,0000200406-24-000096,2024-10-23,2024-09-29,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040624000096/jnj-20240929.htm,source_data/SEC/raw_html/000020040624000096.html,source_data/SEC/filing/000020040624000096.txt,filing|filing_metrics|company
000020040625000038,0000200406,JNJ,JOHNSON & JOHNSON,000020040625000038,0000200406-25-000038,2025-02-13,2024-12-29,10-K,https://www.sec.gov/Archives/edgar/data/200406/000020040625000038/jnj-20241229.htm,source_data/SEC/raw_html/000020040625000038.html,source_data/SEC/filing/000020040625000038.txt,filing|filing_metrics|company
000020040625000119,0000200406,JNJ,JOHNSON & JOHNSON,000020040625000119,0000200406-25-000119,2025-04-23,2025-03-30,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040625000119/jnj-20250330.htm,source_data/SEC/raw_html/000020040625000119.html,source_data/SEC/filing/000020040625000119.txt,filing|filing_metrics|company
000020040625000178,0000200406,JNJ,JOHNSON & JOHNSON,000020040625000178,0000200406-25-000178,2025-07-24,2025-06-29,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040625000178/jnj-20250629.htm,source_data/SEC/raw_html/000020040625000178.html,source_data/SEC/filing/000020040625000178.txt,filing|filing_metrics|company
000020040625000209,0000200406,JNJ,JOHNSON & JOHNSON,000020040625000209,0000200406-25-000209,2025-10-22,2025-09-28,10-Q,https://www.sec.gov/Archives/edgar/data/200406/000020040625000209/jnj-20250928.htm,source_data/SEC/raw_html/000020040625000209.html,source_data/SEC/filing/000020040625000209.txt,filing|filing_metrics|company
000010416922000012,0000104169,WMT,Walmart Inc.,000010416922000012,0000104169-22-000012,2022-03-18,2022-01-31,10-K,https://www.sec.gov/Archives/edgar/data/104169/000010416922000012/wmt-20220131.htm,source_data/SEC/raw_html/000010416922000012.html,source_data/SEC/filing/000010416922000012.txt,filing|filing_metrics|company
000010416922000029,0000104169,WMT,Walmart Inc.,000010416922000029,0000104169-22-000029,2022-06-03,2022-04-30,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416922000029/wmt-20220430.htm,source_data/SEC/raw_html/000010416922000029.html,source_data/SEC/filing/000010416922000029.txt,filing|filing_metrics|company
000010416922000072,0000104169,WMT,Walmart Inc.,000010416922000072,0000104169-22-000072,2022-09-02,2022-07-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416922000072/wmt-20220731.htm,source_data/SEC/raw_html/000010416922000072.html,source_data/SEC/filing/000010416922000072.txt,filing|filing_metrics|company
000010416922000083,0000104169,WMT,Walmart Inc.,000010416922000083,0000104169-22-000083,2022-12-01,2022-10-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416922000083/wmt-20221031.htm,source_data/SEC/raw_html/000010416922000083.html,source_data/SEC/filing/000010416922000083.txt,filing|filing_metrics|company
000010416923000020,0000104169,WMT,Walmart Inc.,000010416923000020,0000104169-23-000020,2023-03-17,2023-01-31,10-K,https://www.sec.gov/Archives/edgar/data/104169/000010416923000020/wmt-20230131.htm,source_data/SEC/raw_html/000010416923000020.html,source_data/SEC/filing/000010416923000020.txt,filing|filing_metrics|company
000010416923000052,0000104169,WMT,Walmart Inc.,000010416923000052,0000104169-23-000052,2023-06-02,2023-04-30,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416923000052/wmt-20230430.htm,source_data/SEC/raw_html/000010416923000052.html,source_data/SEC/filing/000010416923000052.txt,filing|filing_metrics|company
000010416923000097,0000104169,WMT,Walmart Inc.,000010416923000097,0000104169-23-000097,2023-09-01,2023-07-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416923000097/wmt-20230731.htm,source_data/SEC/raw_html/000010416923000097.html,source_data/SEC/filing/000010416923000097.txt,filing|filing_metrics|company
000010416923000132,0000104169,WMT,Walmart Inc.,000010416923000132,0000104169-23-000132,2023-11-30,2023-10-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416923000132/wmt-20231031.htm,source_data/SEC/raw_html/000010416923000132.html,source_data/SEC/filing/000010416923000132.txt,filing|filing_metrics|company
000010416924000056,0000104169,WMT,Walmart Inc.,000010416924000056,0000104169-24-000056,2024-03-15,2024-01-31,10-K,https://www.sec.gov/Archives/edgar/data/104169/000010416924000056/wmt-20240131.htm,source_data/SEC/raw_html/000010416924000056.html,source_data/SEC/filing/000010416924000056.txt,filing|filing_metrics|company
000010416924000105,0000104169,WMT,Walmart Inc.,000010416924000105,0000104169-24-000105,2024-06-07,2024-04-30,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416924000105/wmt-20240430.htm,source_data/SEC/raw_html/000010416924000105.html,source_data/SEC/filing/000010416924000105.txt,filing|filing_metrics|company
000010416924000141,0000104169,WMT,Walmart Inc.,000010416924000141,0000104169-24-000141,2024-08-30,2024-07-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416924000141/wmt-20240731.htm,source_data/SEC/raw_html/000010416924000141.html,source_data/SEC/filing/000010416924000141.txt,filing|filing_metrics|company
000010416924000178,0000104169,WMT,Walmart Inc.,000010416924000178,0000104169-24-000178,2024-12-06,2024-10-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416924000178/wmt-20241031.htm,source_data/SEC/raw_html/000010416924000178.html,source_data/SEC/filing/000010416924000178.txt,filing|filing_metrics|company
000010416925000021,0000104169,WMT,Walmart Inc.,000010416925000021,0000104169-25-000021,2025-03-14,2025-01-31,10-K,https://www.sec.gov/Archives/edgar/data/104169/000010416925000021/wmt-20250131.htm,source_data/SEC/raw_html/000010416925000021.html,source_data/SEC/filing/000010416925000021.txt,filing|filing_metrics|company
000010416925000090,0000104169,WMT,Walmart Inc.,000010416925000090,0000104169-25-000090,2025-06-06,2025-04-30,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416925000090/wmt-20250430.htm,source_data/SEC/raw_html/000010416925000090.html,source_data/SEC/filing/000010416925000090.txt,filing|filing_metrics|company
000010416925000137,0000104169,WMT,Walmart Inc.,000010416925000137,0000104169-25-000137,2025-08-29,2025-07-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416925000137/wmt-20250731.htm,source_data/SEC/raw_html/000010416925000137.html,source_data/SEC/filing/000010416925000137.txt,filing|filing_metrics|company
000010416925000191,0000104169,WMT,Walmart Inc.,000010416925000191,0000104169-25-000191,2025-12-03,2025-10-31,10-Q,https://www.sec.gov/Archives/edgar/data/104169/000010416925000191/wmt-20251031.htm,source_data/SEC/raw_html/000010416925000191.html,source_data/SEC/filing/000010416925000191.txt,filing|filing_metrics|company
000104581022000036,0001045810,NVDA,NVIDIA CORP,000104581022000036,0001045810-22-000036,2022-03-18,2022-01-30,10-K,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000036/nvda-20220130.htm,source_data/SEC/raw_html/000104581022000036.html,source_data/SEC/filing/000104581022000036.txt,filing|filing_metrics|company
000104581022000079,0001045810,NVDA,NVIDIA CORP,000104581022000079,0001045810-22-000079,2022-05-27,2022-05-01,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000079/nvda-20220501.htm,source_data/SEC/raw_html/000104581022000079.html,source_data/SEC/filing/000104581022000079.txt,filing|filing_metrics|company
000104581022000147,0001045810,NVDA,NVIDIA CORP,000104581022000147,0001045810-22-000147,2022-08-31,2022-07-31,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000147/nvda-20220731.htm,source_data/SEC/raw_html/000104581022000147.html,source_data/SEC/filing/000104581022000147.txt,filing|filing_metrics|company
000104581022000166,0001045810,NVDA,NVIDIA CORP,000104581022000166,0001045810-22-000166,2022-11-18,2022-10-30,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581022000166/nvda-20221030.htm,source_data/SEC/raw_html/000104581022000166.html,source_data/SEC/filing/000104581022000166.txt,filing|filing_metrics|company
000104581023000017,0001045810,NVDA,NVIDIA CORP,000104581023000017,0001045810-23-000017,2023-02-24,2023-01-29,10-K,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000017/nvda-20230129.htm,source_data/SEC/raw_html/000104581023000017.html,source_data/SEC/filing/000104581023000017.txt,filing|filing_metrics|company
000104581023000093,0001045810,NVDA,NVIDIA CORP,000104581023000093,0001045810-23-000093,2023-05-26,2023-04-30,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000093/nvda-20230430.htm,source_data/SEC/raw_html/000104581023000093.html,source_data/SEC/filing/000104581023000093.txt,filing|filing_metrics|company
000104581023000175,0001045810,NVDA,NVIDIA CORP,000104581023000175,0001045810-23-000175,2023-08-28,2023-07-30,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000175/nvda-20230730.htm,source_data/SEC/raw_html/000104581023000175.html,source_data/SEC/filing/000104581023000175.txt,filing|filing_metrics|company
000104581023000227,0001045810,NVDA,NVIDIA CORP,000104581023000227,0001045810-23-000227,2023-11-21,2023-10-29,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581023000227/nvda-20231029.htm,source_data/SEC/raw_html/000104581023000227.html,source_data/SEC/filing/000104581023000227.txt,filing|filing_metrics|company
000104581024000029,0001045810,NVDA,NVIDIA CORP,000104581024000029,0001045810-24-000029,2024-02-21,2024-01-28,10-K,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000029/nvda-20240128.htm,source_data/SEC/raw_html/000104581024000029.html,source_data/SEC/filing/000104581024000029.txt,filing|filing_metrics|company
000104581024000124,0001045810,NVDA,NVIDIA CORP,000104581024000124,0001045810-24-000124,2024-05-29,2024-04-28,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000124/nvda-20240428.htm,source_data/SEC/raw_html/000104581024000124.html,source_data/SEC/filing/000104581024000124.txt,filing|filing_metrics|company
000104581024000264,0001045810,NVDA,NVIDIA CORP,000104581024000264,0001045810-24-000264,2024-08-28,2024-07-28,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000264/nvda-20240728.htm,source_data/SEC/raw_html/000104581024000264.html,source_data/SEC/filing/000104581024000264.txt,filing|filing_metrics|company
000104581024000316,0001045810,NVDA,NVIDIA CORP,000104581024000316,0001045810-24-000316,2024-11-20,2024-10-27,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581024000316/nvda-20241027.htm,source_data/SEC/raw_html/000104581024000316.html,source_data/SEC/filing/000104581024000316.txt,filing|filing_metrics|company
000104581025000023,0001045810,NVDA,NVIDIA CORP,000104581025000023,0001045810-25-000023,2025-02-26,2025-01-26,10-K,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000023/nvda-20250126.htm,source_data/SEC/raw_html/000104581025000023.html,source_data/SEC/filing/000104581025000023.txt,filing|filing_metrics|company
000104581025000116,0001045810,NVDA,NVIDIA CORP,000104581025000116,0001045810-25-000116,2025-05-28,2025-04-27,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000116/nvda-20250427.htm,source_data/SEC/raw_html/000104581025000116.html,source_data/SEC/filing/000104581025000116.txt,filing|filing_metrics|company
000104581025000209,0001045810,NVDA,NVIDIA CORP,000104581025000209,0001045810-25-000209,2025-08-27,2025-07-27,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000209/nvda-20250727.htm,source_data/SEC/raw_html/000104581025000209.html,source_data/SEC/filing/000104581025000209.txt,filing|filing_metrics|company
000104581025000230,0001045810,NVDA,NVIDIA CORP,000104581025000230,0001045810-25-000230,2025-11-19,2025-10-26,10-Q,https://www.sec.gov/Archives/edgar/data/1045810/000104581025000230/nvda-20251026.htm,source_data/SEC/raw_html/000104581025000230.html,source_data/SEC/filing/000104581025000230.txt,filing|filing_metrics|company
000095017022000796,0001318605,TSLA,"Tesla, Inc.",000095017022000796,0000950170-22-000796,2022-02-07,2021-12-31,10-K,https://www.sec.gov/Archives/edgar/data/1318605/000095017022000796/tsla-20211231.htm,source_data/SEC/raw_html/000095017022000796.html,source_data/SEC/filing/000095017022000796.txt,filing|filing_metrics|company
000095017022006034,0001318605,TSLA,"Tesla, Inc.",000095017022006034,0000950170-22-006034,2022-04-25,2022-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000095017022006034/tsla-20220331.htm,source_data/SEC/raw_html/000095017022006034.html,source_data/SEC/filing/000095017022006034.txt,filing|filing_metrics|company
000095017022012936,0001318605,TSLA,"Tesla, Inc.",000095017022012936,0000950170-22-012936,2022-07-25,2022-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000095017022012936/tsla-20220630.htm,source_data/SEC/raw_html/000095017022012936.html,source_data/SEC/filing/000095017022012936.txt,filing|filing_metrics|company
000095017022019867,0001318605,TSLA,"Tesla, Inc.",000095017022019867,0000950170-22-019867,2022-10-24,2022-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000095017022019867/tsla-20220930.htm,source_data/SEC/raw_html/000095017022019867.html,source_data/SEC/filing/000095017022019867.txt,filing|filing_metrics|company
000095017023001409,0001318605,TSLA,"Tesla, Inc.",000095017023001409,0000950170-23-001409,2023-01-31,2022-12-31,10-K,https://www.sec.gov/Archives/edgar/data/1318605/000095017023001409/tsla-20221231.htm,source_data/SEC/raw_html/000095017023001409.html,source_data/SEC/filing/000095017023001409.txt,filing|filing_metrics|company
000095017023013890,0001318605,TSLA,"Tesla, Inc.",000095017023013890,0000950170-23-013890,2023-04-24,2023-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000095017023013890/tsla-20230331.htm,source_data/SEC/raw_html/000095017023013890.html,source_data/SEC/filing/000095017023013890.txt,filing|filing_metrics|company
000095017023033872,0001318605,TSLA,"Tesla, Inc.",000095017023033872,0000950170-23-033872,2023-07-24,2023-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000095017023033872/tsla-20230630.htm,source_data/SEC/raw_html/000095017023033872.html,source_data/SEC/filing/000095017023033872.txt,filing|filing_metrics|company
000162828023034847,0001318605,TSLA,"Tesla, Inc.",000162828023034847,0001628280-23-034847,2023-10-23,2023-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828023034847/tsla-20230930.htm,source_data/SEC/raw_html/000162828023034847.html,source_data/SEC/filing/000162828023034847.txt,filing|filing_metrics|company
000162828024002390,0001318605,TSLA,"Tesla, Inc.",000162828024002390,0001628280-24-002390,2024-01-29,2023-12-31,10-K,https://www.sec.gov/Archives/edgar/data/1318605/000162828024002390/tsla-20231231.htm,source_data/SEC/raw_html/000162828024002390.html,source_data/SEC/filing/000162828024002390.txt,filing|filing_metrics|company
000162828024017503,0001318605,TSLA,"Tesla, Inc.",000162828024017503,0001628280-24-017503,2024-04-24,2024-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828024017503/tsla-20240331.htm,source_data/SEC/raw_html/000162828024017503.html,source_data/SEC/filing/000162828024017503.txt,filing|filing_metrics|company
000162828024032662,0001318605,TSLA,"Tesla, Inc.",000162828024032662,0001628280-24-032662,2024-07-24,2024-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828024032662/tsla-20240630.htm,source_data/SEC/raw_html/000162828024032662.html,source_data/SEC/filing/000162828024032662.txt,filing|filing_metrics|company
000162828024043486,0001318605,TSLA,"Tesla, Inc.",000162828024043486,0001628280-24-043486,2024-10-24,2024-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828024043486/tsla-20240930.htm,source_data/SEC/raw_html/000162828024043486.html,source_data/SEC/filing/000162828024043486.txt,filing|filing_metrics|company
000162828025003063,0001318605,TSLA,"Tesla, Inc.",000162828025003063,0001628280-25-003063,2025-01-30,2024-12-31,10-K,https://www.sec.gov/Archives/edgar/data/1318605/000162828025003063/tsla-20241231.htm,source_data/SEC/raw_html/000162828025003063.html,source_data/SEC/filing/000162828025003063.txt,filing|filing_metrics|company
000162828025018911,0001318605,TSLA,"Tesla, Inc.",000162828025018911,0001628280-25-018911,2025-04-23,2025-03-31,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828025018911/tsla-20250331.htm,source_data/SEC/raw_html/000162828025018911.html,source_data/SEC/filing/000162828025018911.txt,filing|filing_metrics|company
000162828025035806,0001318605,TSLA,"Tesla, Inc.",000162828025035806,0001628280-25-035806,2025-07-24,2025-06-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828025035806/tsla-20250630.htm,source_data/SEC/raw_html/000162828025035806.html,source_data/SEC/filing/000162828025035806.txt,filing|filing_metrics|company
000162828025045968,0001318605,TSLA,"Tesla, Inc.",000162828025045968,0001628280-25-045968,2025-10-23,2025-09-30,10-Q,https://www.sec.gov/Archives/edgar/data/1318605/000162828025045968/tsla-20250930.htm,source_data/SEC/raw_html/000162828025045968.html,source_data/SEC/filing/000162828025045968.txt,filing|filing_metrics|company
