db_name,joined_rows,ground_truth_key_value,schema,domain
Player_29,[],"{'name': 'Isiah Thomas  ', 'birth_date': '1961/4/30', 'nationality': 'American  ', 'age': 64, 'team': 'Detroit Pistons  ', 'position': 'Backcourt', 'draft_pick': 2.0, 'draft_year': 1981.0, 'college': 'Indiana Hoosiers  ', 'nba_championships': 2.0, 'mvp_awards': 1, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 30}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_30,[],"{'name': 'Dan Anderson', 'birth_date': '1951/1/1', 'nationality': 'American', 'age': 74, 'team': 'Portland Trail Blazers', 'position': nan, 'draft_pick': 2.0, 'draft_year': 1974.0, 'college': nan, 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 31}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_31,[],"{'name': 'Jahlil Okafor', 'birth_date': '1995/12/15', 'nationality': 'Nigerian-American', 'age': 30, 'team': 'Capitanes de Arecibo', 'position': nan, 'draft_pick': 3.0, 'draft_year': 2015.0, 'college': 'Duke', 'nba_championships': 1.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 1.0, 'ID': 32}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_32,[],"{'name': 'Trent Tucker  ', 'birth_date': '1959/12/20', 'nationality': 'American  ', 'age': 65, 'team': 'Chicago Bulls  ', 'position': 'Backcourt', 'draft_pick': 6.0, 'draft_year': 1982.0, 'college': 'University of Minnesota  ', 'nba_championships': 1.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 33}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_33,[],"{'name': 'Dwayne Kenneth Schintzius  ', 'birth_date': '1968/10/14', 'nationality': 'American  ', 'age': 57, 'team': ' Brevard Blue Ducks', 'position': 'Frontcourt', 'draft_pick': 24.0, 'draft_year': 1990.0, 'college': 'University of Florida  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 34}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_34,[],"{'name': 'Miles Julian Simon  ', 'birth_date': '1975/11/21', 'nationality': 'American  ', 'age': 49, 'team': 'Phoenix Suns  ', 'position': 'Backcourt', 'draft_pick': 0.0, 'draft_year': 0.0, 'college': 'University of Arizona  ', 'nba_championships': 1.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 35}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_35,[],"{'name': 'Guy William Rodgers  ', 'birth_date': '1935/9/1', 'nationality': 'American  ', 'age': 90, 'team': 'Milwaukee Bucks  ', 'position': nan, 'draft_pick': 1.0, 'draft_year': 1958.0, 'college': 'Temple University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 36}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_36,[],"{'name': 'Vernon Maxwell', 'birth_date': '1965/9/12', 'nationality': 'American', 'age': 60, 'team': 'Dallas Mavericks', 'position': 'Backcourt', 'draft_pick': 2.0, 'draft_year': 1988.0, 'college': 'University of Florida', 'nba_championships': 2.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 37}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_37,[],"{'name': 'Tim Duncan', 'birth_date': '1976/4/25', 'nationality': 'American', 'age': 50, 'team': 'San Antonio Spurs', 'position': 'Frontcourt', 'draft_pick': 1.0, 'draft_year': 1997.0, 'college': 'Wake Forest University', 'nba_championships': 5.0, 'mvp_awards': 2, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 38}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_38,[],"{'name': 'Walter Berry ', 'birth_date': '1964/5/14', 'nationality': 'American  ', 'age': 61, 'team': ' Panteras de Miranda', 'position': 'Frontcourt', 'draft_pick': 14.0, 'draft_year': 1986.0, 'college': ""St. John's University  "", 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 39}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_39,[],"{'name': 'James Patrick Walsh  ', 'birth_date': '1930/8/29', 'nationality': 'American  ', 'age': 95, 'team': 'Philadelphia Warriors  ', 'position': 'Frontcourt', 'draft_pick': 0.0, 'draft_year': 0.0, 'college': 'Stanford University  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 1.0, 'fiba_world_cup': 0.0, 'ID': 40}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_40,[],"{'name': 'Tony Lorenzo Delk  ', 'birth_date': '1974/1/28', 'nationality': 'American  ', 'age': 51, 'team': 'New Mexico State', 'position': nan, 'draft_pick': 16.0, 'draft_year': 1996.0, 'college': 'Kentucky  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 41}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_41,[],"{'name': 'Calvin Ramsey  ', 'birth_date': '1937/7/13', 'nationality': 'American  ', 'age': 88, 'team': 'New York Knicks  ', 'position': 'Frontcourt', 'draft_pick': 13.0, 'draft_year': 1959.0, 'college': 'NYU  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 42}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_42,[],"{'name': 'Gene Dyker Eugene Walter Dyker  ', 'birth_date': '1930/2/17', 'nationality': 'American  ', 'age': 95, 'team': 'Milwaukee Hawks  ', 'position': 'Frontcourt', 'draft_pick': 0.0, 'draft_year': 1953.0, 'college': '  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 43}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_43,[],"{'name': 'Derrick Chievous  ', 'birth_date': '1967/7/3', 'nationality': 'American  ', 'age': 58, 'team': 'Cleveland Cavaliers  ', 'position': 'Frontcourt', 'draft_pick': 16.0, 'draft_year': 1988.0, 'college': 'University of Missouri  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 44}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_44,[],"{'name': 'Rik Smits  ', 'birth_date': '1966/8/23', 'nationality': 'Dutch  ', 'age': 59, 'team': 'Indiana Pacers  ', 'position': 'Frontcourt', 'draft_pick': 2.0, 'draft_year': 1988.0, 'college': 'Marist College  ', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 1.0, 'ID': 45}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_45,[],"{'name': 'Anthony Edwards', 'birth_date': '2001/8/5', 'nationality': 'American', 'age': 24, 'team': 'Minnesota Timberwolves', 'position': 'Backcourt', 'draft_pick': 1.0, 'draft_year': 2020.0, 'college': 'Georgia', 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 1.0, 'fiba_world_cup': 0.0, 'ID': 46}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
Player_46,[],"{'name': 'Harry Junior ""The Horse"" Gallatin  ', 'birth_date': '1927/4/26', 'nationality': 'American  ', 'age': 98, 'team': 'Detroit Pistons  ', 'position': 'Frontcourt', 'draft_pick': 20.0, 'draft_year': 1949.0, 'college': ""Northeast Missouri State Teachers' College  "", 'nba_championships': 0.0, 'mvp_awards': 0, 'olympic_gold_medals': 0.0, 'fiba_world_cup': 0.0, 'ID': 47}","[{'table_name': 'player', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}, {'name': 'draft_year', 'type': 'REAL'}, {'name': 'college', 'type': 'TEXT'}, {'name': 'position', 'type': 'TEXT'}]}, {'table_name': 'team', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'name', 'type': 'TEXT'}]}, {'table_name': 'achievement', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'nba_championships', 'type': 'BOOLEAN'}, {'name': 'mvp_awards', 'type': 'BOOLEAN'}, {'name': 'olympic_gold_medals', 'type': 'BOOLEAN'}]}, {'table_name': 'draft', 'columns': [{'name': 'id', 'type': 'INTEGER', 'primary_key': True}, {'name': 'player_id', 'type': 'INTEGER', 'foreign_key': True, 'foreign_key_table': 'player', 'foreign_key_column': 'id'}, {'name': 'year', 'type': 'INTEGER'}]}]",Player
